Date,Open,High,Low,Close,Adj Close,Volume
2014-10-24,166.600006,167.789993,166.169998,167.740005,154.116669,5733500
2014-10-27,167.229996,168.059998,166.970001,167.880005,154.245270,5062900
2014-10-28,168.479996,169.690002,168.139999,169.660004,155.880676,5438900
2014-10-29,170.009995,170.339996,168.610001,169.399994,155.641815,7584000
2014-10-30,169.630005,171.940002,169.600006,171.600006,157.663116,7439600
2014-10-31,173.339996,173.630005,172.789993,173.449997,159.362869,7563500
2014-11-03,173.570007,173.779999,173.050003,173.360001,159.280136,5383200
2014-11-04,173.080002,173.649994,172.460007,173.460007,159.372009,6466000
2014-11-05,174.589996,174.619995,173.710007,174.550003,160.373520,5286200
2014-11-06,174.750000,175.410004,174.179993,175.289993,161.053482,7191700
2014-11-07,175.240005,175.600006,174.770004,175.580002,161.319870,4018100
2014-11-10,175.619995,176.059998,175.330002,175.949997,161.659805,2941900
2014-11-11,175.979996,176.240005,175.690002,176.020004,161.724167,3192700
2014-11-12,175.259995,176.199997,175.250000,176.039993,161.742508,2835800
2014-11-13,176.250000,176.979996,175.789993,176.440002,162.109970,6508200
2014-11-14,176.360001,176.649994,176.119995,176.350006,162.027313,3521100
2014-11-17,176.059998,176.759995,176.000000,176.490005,162.155945,3668900
2014-11-18,176.529999,177.380005,176.449997,176.960007,162.587769,4721700
2014-11-19,176.850006,177.190002,176.289993,176.929993,162.560196,4011400
2014-11-20,176.110001,177.279999,176.029999,177.250000,162.854233,2880500
2014-11-21,178.520004,178.600006,177.279999,177.699997,163.681702,4781700
2014-11-24,178.130005,178.220001,177.589996,177.800003,163.773804,2407400
2014-11-25,178.160004,178.190002,177.559998,177.960007,163.921204,5508400
2014-11-26,177.960007,178.089996,177.649994,178.009995,163.967270,3005600
2014-11-28,178.119995,178.690002,177.860001,178.100006,164.050186,4037500
2014-12-01,177.539993,178.020004,177.029999,177.600006,163.589661,6671800
2014-12-02,177.679993,178.770004,177.669998,178.559998,164.473892,3590800
2014-12-03,178.589996,179.139999,178.410004,178.960007,164.842407,11006600
2014-12-04,178.729996,179.300003,178.029999,178.830002,164.722626,4791000
2014-12-05,179.279999,179.820007,178.990005,179.509995,165.348969,4269400
2014-12-08,178.960007,179.539993,177.970001,178.539993,164.455475,5568000
2014-12-09,176.779999,178.029999,176.220001,177.960007,163.921204,7945400
2014-12-10,177.500000,177.500000,175.009995,175.289993,161.461838,7622000
2014-12-11,175.889999,177.660004,175.699997,176.029999,162.143478,6867300
2014-12-12,174.770004,175.669998,172.929993,173.000000,159.352493,12284400
2014-12-15,173.750000,174.130005,171.210007,171.789993,158.238007,8874300
2014-12-16,171.270004,174.389999,170.740005,170.850006,157.372116,12257600
2014-12-17,171.270004,173.979996,171.080002,173.589996,159.895966,12901600
2014-12-18,175.979996,177.830002,175.369995,177.789993,163.764648,9752400
2014-12-19,177.789993,178.419998,177.149994,177.649994,163.989273,11452600
2014-12-22,178.220001,179.360001,178.190002,179.360001,165.567841,7855600
2014-12-23,179.869995,180.399994,179.679993,180.029999,166.186264,6224800
2014-12-24,180.190002,180.529999,179.940002,180.029999,166.186264,1647600
2014-12-26,180.490005,180.710007,180.190002,180.190002,166.334030,1912400
2014-12-29,179.880005,180.380005,179.809998,180.110001,166.260178,2530900
2014-12-30,179.630005,179.869995,179.240005,179.460007,165.660156,2953300
2014-12-31,179.820007,180.119995,177.880005,177.880005,164.201675,4514400
2015-01-02,178.649994,179.229996,176.979996,177.940002,164.257034,4996100
2015-01-05,177.059998,177.210007,174.460007,174.839996,161.395386,6692700
2015-01-06,175.100006,175.539993,172.320007,173.389999,160.056915,10126400
2015-01-07,174.850006,175.789993,174.240005,175.589996,162.087723,5547000
2015-01-08,177.259995,178.960007,177.210007,178.759995,165.013977,7163500
2015-01-09,178.979996,179.059998,176.630005,177.220001,163.592407,6624500
2015-01-12,177.440002,177.630005,175.460007,176.240005,162.687775,4302300
2015-01-13,177.720001,179.029999,174.699997,175.979996,162.447723,9913500
2015-01-14,173.440002,174.720001,172.419998,174.059998,160.675354,11090600
2015-01-15,174.740005,175.080002,172.809998,173.059998,159.752258,9293700
