Date,Open,High,Low,Close,Adj Close,Volume
2018-01-12,163.149994,164.660004,162.940002,164.490005,163.872833,37762700
2018-01-16,165.580002,166.419998,163.529999,164.020004,163.404602,41231800
2018-01-17,164.800003,166.039993,164.000000,165.789993,165.167938,33586200
2018-01-18,165.529999,166.199997,165.139999,165.820007,165.197845,26432200
2018-01-19,166.309998,166.610001,165.539993,166.339996,165.715881,38937600
2018-01-22,166.279999,168.119995,166.089996,168.119995,167.489197,26081400
2018-01-23,168.639999,169.660004,168.559998,169.509995,168.873978,37989700
2018-01-24,169.869995,170.240005,167.440002,168.410004,167.778122,54287400
2018-01-25,169.570007,169.630005,167.809998,168.350006,167.718353,28925000
2018-01-26,169.289993,170.949997,168.960007,170.929993,170.288651,32038200
2018-01-29,170.570007,170.910004,169.740005,170.100006,169.461792,37277800
2018-01-30,168.550003,169.419998,167.820007,168.699997,168.067032,44987700
2018-01-31,169.649994,169.990005,168.339996,169.399994,168.764404,42449200
2018-02-01,168.100006,169.729996,167.419998,167.960007,167.329803,38037900
2018-02-02,167.300003,167.699997,164.470001,164.610001,163.992371,68478100
2018-02-05,163.070007,165.750000,158.000000,158.119995,157.526733,105372200
2018-02-06,155.809998,162.509995,155.100006,162.309998,161.701004,118537900
2018-02-07,161.789993,163.550003,160.199997,160.210007,159.608887,91028300
2018-02-08,160.619995,160.800003,153.449997,153.449997,152.874237,94184800
2018-02-09,155.619995,157.240005,150.130005,156.100006,155.514313,113836600
2018-02-12,157.699997,159.949997,156.460007,158.869995,158.273911,63050600
2018-02-13,157.960007,160.009995,157.720001,159.690002,159.090836,31785600
2018-02-14,158.750000,162.929993,158.000000,162.679993,162.069611,52107400
2018-02-15,164.139999,165.699997,162.440002,165.699997,165.078293,51633900
2018-02-16,165.160004,166.759995,164.679993,164.960007,164.341064,62256300
2018-02-20,164.380005,166.679993,164.309998,165.289993,164.669815,36785600
2018-02-21,166.100006,167.720001,164.720001,164.820007,164.201599,41161800
2018-02-22,165.539993,166.419998,164.380005,164.800003,164.181671,37074400
2018-02-23,166.130005,168.169998,165.449997,168.169998,167.539017,50096900
2018-02-26,168.960007,170.399994,168.820007,170.399994,169.760651,39266700
2018-02-27,170.449997,170.729996,168.210007,168.289993,167.658554,42209900
2018-02-28,169.250000,169.800003,167.100006,167.210007,166.582626,42936300
2018-03-01,167.300003,168.070007,163.000000,164.479996,163.862854,76809900
2018-03-02,162.500000,166.279999,161.960007,165.990005,165.367203,57445100
2018-03-05,165.210007,168.259995,164.589996,167.830002,167.200287,38540200
2018-03-06,168.649994,169.110001,167.479996,168.539993,167.907623,29480900
2018-03-07,167.250000,169.070007,166.960007,168.929993,168.296158,34609400
2018-03-08,169.630005,169.979996,168.949997,169.860001,169.222672,25828400
2018-03-09,171.070007,173.160004,170.820007,173.160004,172.510300,38310500
2018-03-12,173.669998,174.479996,173.279999,174.080002,173.426849,37635000
2018-03-13,174.479996,175.210007,171.270004,171.710007,171.065735,55638900
2018-03-14,172.610001,172.740005,170.929993,171.679993,171.035828,40536400
2018-03-15,171.800003,172.529999,170.899994,171.529999,170.886398,28810400
2018-03-16,171.820007,172.199997,170.940002,171.020004,170.378326,31176700
2018-03-19,169.100006,169.220001,165.639999,167.100006,166.743118,71395100
2018-03-20,167.169998,168.039993,166.610001,167.649994,167.291931,34075700
2018-03-21,167.210007,168.759995,166.190002,166.919998,166.563492,43863500
2018-03-22,164.610001,165.770004,162.589996,162.800003,162.452286,66607300
2018-03-23,162.610001,163.300003,158.429993,158.509995,158.171448,80110400
2018-03-26,161.720001,164.600006,159.160004,164.399994,164.048859,57481500
2018-03-27,165.600006,165.619995,157.679993,159.080002,158.740234,78889100
2018-03-28,158.169998,159.779999,156.039993,157.250000,156.914139,89369700
2018-03-29,158.100006,161.710007,156.630005,160.130005,159.787994,68692600
2018-04-02,158.990005,159.740005,153.880005,155.509995,155.177856,85549400
2018-04-03,156.869995,157.919998,154.440002,157.259995,156.924118,64090000
2018-04-04,154.220001,160.229996,154.039993,159.740005,159.398834,65768700
2018-04-05,161.330002,161.580002,159.479996,160.649994,160.306870,43054900
2018-04-06,158.880005,160.460007,155.880005,156.630005,156.295471,59870900
2018-04-09,157.979996,160.880005,157.460007,157.729996,157.393112,41810400
2018-04-10,160.210007,161.729996,159.070007,161.210007,160.865692,48296800
2018-04-11,160.199997,162.000000,160.100006,160.279999,159.937668,41622100
2018-04-12,161.250000,162.770004,161.160004,162.210007,161.863556,30467900
2018-04-13,163.020004,163.259995,160.669998,161.369995,161.025345,44604900
2018-04-16,162.500000,163.190002,161.479996,162.600006,162.252716,28180800
2018-04-17,164.240005,166.460007,163.910004,166.100006,165.745255,35536100
2018-04-18,166.100006,167.000000,165.309998,166.440002,166.084518,29573900
2018-04-19,165.600006,165.990005,164.339996,164.910004,164.557785,34705700
2018-04-20,164.490005,164.610001,161.729996,162.300003,161.953354,49197100
2018-04-23,163.089996,163.729996,161.020004,161.889999,161.544235,33040600
2018-04-24,162.660004,162.910004,157.389999,158.460007,158.121567,70256800
2018-04-25,158.740005,159.309998,156.470001,158.649994,158.311142,52089300
2018-04-26,160.699997,162.529999,160.179993,161.990005,161.644028,43005500
2018-04-27,164.369995,164.410004,161.169998,162.089996,161.743805,51043400
2018-04-30,162.470001,163.479996,160.539993,160.940002,160.596268,35615300
2018-05-01,160.520004,162.800003,160.139999,162.779999,162.432327,36513500
2018-05-02,163.059998,163.570007,161.630005,161.820007,161.474396,38646800
2018-05-03,161.000000,162.399994,159.220001,161.800003,161.454422,60337100
2018-05-04,161.100006,165.250000,160.979996,164.869995,164.517868,41543200
2018-05-07,165.639999,166.779999,165.509995,166.240005,165.884949,32500200
