Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,156.559998,158.529999,156.169998,158.490005,157.611725,32573300
2018-01-03,158.639999,160.169998,158.610001,160.029999,159.143173,29383600
2018-01-04,160.580002,160.789993,160.080002,160.309998,159.421616,24776100
2018-01-05,161.070007,162.029999,160.770004,161.919998,161.022705,26992300
2018-01-08,161.919998,162.630005,161.860001,162.550003,161.649200,23159100
2018-01-09,162.869995,163.039993,162.070007,162.559998,161.659149,24782400
2018-01-10,161.839996,162.210007,161.119995,162.179993,161.281250,34004000
2018-01-11,162.460007,163.300003,162.210007,163.289993,162.385101,20473500
2018-01-12,163.149994,164.660004,162.940002,164.490005,163.578461,37762700
2018-01-16,165.580002,166.419998,163.529999,164.020004,163.111069,41231800
2018-01-17,164.800003,166.039993,164.000000,165.789993,164.871246,33586200
2018-01-18,165.529999,166.199997,165.139999,165.820007,164.901108,26432200
2018-01-19,166.309998,166.610001,165.539993,166.339996,165.418213,38937600
2018-01-22,166.279999,168.119995,166.089996,168.119995,167.188339,26081400
2018-01-23,168.639999,169.660004,168.559998,169.509995,168.570618,37989700
2018-01-24,169.869995,170.240005,167.440002,168.410004,167.476746,54287400
2018-01-25,169.570007,169.630005,167.809998,168.350006,167.417084,28925000
2018-01-26,169.289993,170.949997,168.960007,170.929993,169.982758,32038200
2018-01-29,170.570007,170.910004,169.740005,170.100006,169.157379,37277800
2018-01-30,168.550003,169.419998,167.820007,168.699997,167.765137,44987700
2018-01-31,169.649994,169.990005,168.339996,169.399994,168.461243,42449200
2018-02-01,168.100006,169.729996,167.419998,167.960007,167.029236,38037900
2018-02-02,167.300003,167.699997,164.470001,164.610001,163.697800,68478100
2018-02-05,163.070007,165.750000,158.000000,158.119995,157.243759,105372200
2018-02-06,155.809998,162.509995,155.100006,162.309998,161.410538,118537900
2018-02-07,161.789993,163.550003,160.199997,160.210007,159.322189,91028300
2018-02-08,160.619995,160.800003,153.449997,153.449997,152.599640,94184800
2018-02-09,155.619995,157.240005,150.130005,156.100006,155.234955,113836600
2018-02-12,157.699997,159.949997,156.460007,158.869995,157.989594,63050600
2018-02-13,157.960007,160.009995,157.720001,159.690002,158.805069,31785600
2018-02-14,158.750000,162.929993,158.000000,162.679993,161.778488,52107400
2018-02-15,164.139999,165.699997,162.440002,165.699997,164.781754,51633900
2018-02-16,165.160004,166.759995,164.679993,164.960007,164.045868,62256300
2018-02-20,164.380005,166.679993,164.309998,165.289993,164.374023,36785600
2018-02-21,166.100006,167.720001,164.720001,164.820007,163.906631,41161800
2018-02-22,165.539993,166.419998,164.380005,164.800003,163.886749,37074400
2018-02-23,166.130005,168.169998,165.449997,168.169998,167.238068,50096900
2018-02-26,168.960007,170.399994,168.820007,170.399994,169.455704,39266700
2018-02-27,170.449997,170.729996,168.210007,168.289993,167.357391,42209900
2018-02-28,169.250000,169.800003,167.100006,167.210007,166.283401,42936300
2018-03-01,167.300003,168.070007,163.000000,164.479996,163.568497,76809900
2018-03-02,162.500000,166.279999,161.960007,165.990005,165.070160,57445100
2018-03-05,165.210007,168.259995,164.589996,167.830002,166.899948,38540200
2018-03-06,168.649994,169.110001,167.479996,168.539993,167.606003,29480900
2018-03-07,167.250000,169.070007,166.960007,168.929993,167.993851,34609400
2018-03-08,169.630005,169.979996,168.949997,169.860001,168.918686,25828400
2018-03-09,171.070007,173.160004,170.820007,173.160004,172.200424,38310500
2018-03-12,173.669998,174.479996,173.279999,174.080002,173.115326,37635000
2018-03-13,174.479996,175.210007,171.270004,171.710007,170.758453,55638900
